Forecast timestamp;Position;Forecast base;Temperature;2 metre temperature;Total Precipitation;Relative humidity;Downward long-wave radiation flux;Downward short-wave radiation flux;Wind speed (gust);u-component of wind (gust);v-component of wind (gust);2 metre dewpoint temperature;Minimum temperature at 2 metres in the last 6 hours;Maximum temperature at 2 metres in the last 6 hours;Total Cloud Cover
2019-11-06T16:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.947.610.473.632.800;15.263.330.078.125.000;2.953.125;7.494.775.104.522.700;46276125.0;13.875.200.000.000.000;39.740.657.098.591.300;24.913.787.841.796.800;3.083.709.716.796.870;1.085.761.413.574.220;;;8.500.000.009.999.990
2019-11-06T16:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;11.947.610.473.632.800;12.013.330.078.125.000;234.375;7.894.775.104.522.700;44683805.0;11.145.216.000.000.000;29.115.657.098.591.300;0.0695037841796875;2.911.834.716.796.870;848.261.413.574.221;;;7.000.000.001
2019-11-06T16:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;12.916.360.473.632.800;12.419.580.078.125.000;23.359.375;8.610.400.104.522.700;45663773.0;12.948.480.000.000.000;6.177.190.709.859.130;59.445.037.841.796.800;-1.666.290.283.203.120;1.017.011.413.574.220;;;7.700.000.001
2019-11-06T16:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;12.416.360.473.632.800;11.982.080.078.125.000;14.390.625;9.051.025.104.522.700;49587741.0;6.214.656.000.000.000;24.896.907.098.591.300;21.632.537.841.796.800;1.239.959.716.796.870;1.048.261.413.574.220;;;6.500.000.001
2019-11-06T16:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;13.728.860.473.632.800;12.950.830.078.125.000;24.375;8.379.150.104.522.700;48773661.0;9.239.552.000.000.000;5.731.878.209.859.130;50.538.787.841.796.800;-2.713.165.283.203.120;1.026.386.413.574.220;;;39.000.000.009.999.900
2019-11-06T16:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;11.947.610.473.632.800;11.482.080.078.125.000;5.796.875;7.335.400.104.522.700;41908765.0;12.716.032.000.000.000;19.662.532.098.591.300;-0.4148712158203125;1.927.459.716.796.870;688.886.413.574.221;;;8.800.000.001
2019-11-06T16:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;15.510.110.473.632.800;16.357.080.078.125.000;27.109.375;5.538.525.104.522.700;45791773.0;13.406.208.000.000.000;8.653.753.209.859.130;16.007.537.841.796.800;8.505.584.716.796.870;738.886.413.574.221;;;10.000.000.009.999.900
2019-11-06T16:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.666.360.473.632.800;15.607.080.078.125.000;1.290.625;6.944.775.104.522.700;47814173.0;10.927.104.000.000.000;4.841.253.209.859.130;-27.429.962.158.203.100;3.989.959.716.796.870;1.004.511.413.574.220;;;8.500.000.009.999.990
2019-11-06T16:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;13.697.610.473.632.800;14.169.580.078.125.000;40.703.125;8.557.275.104.522.700;46685725.0;12.628.992.000.000.000;27.943.782.098.591.300;-27.586.212.158.203.100;-0.510040283203125;1.179.511.413.574.220;;;48.500.000.009.999.900
2019-11-08T04:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;9.916.650.390.625.020;1.054.688.415.527.340;46.875;922.799.768.447.876;92838224.0;13.688.832.000.000.000;9.496.627.639.979.120;-9.272.323.608.398.430;-2.063.385.009.765.620;9.340.417.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.791.650.390.625.000;1.651.563.415.527.340;3.453.125;657.174.768.447.876;89624912.0;21.346.304.000.000.000;9.715.377.639.979.120;-18.660.736.083.984.300;9.530.364.990.234.370;10.090.417.480.468.700;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;9.916.650.390.625.020;1.085.938.415.527.340;31.421.875;854.987.268.447.876;90155344.0;14.372.864.000.000.000;8.137.252.639.979.120;-36.785.736.083.984.300;-7.250.885.009.765.620;8.527.917.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;7.291.650.390.625.020;739.063.415.527.346;2.578.125;980.924.768.447.876;85035344.0;18.063.360.000.000.000;4.621.627.639.979.120;45.714.263.916.015.600;-0.782135009765625;7.090.417.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;6.666.650.390.625.020;742.188.415.527.346;5.859.375;903.737.268.447.876;78131536.0;22.327.296.000.000.000;1.465.377.639.979.120;14.151.763.916.015.600;0.405364990234375;5.965.417.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;9.885.400.390.625.020;1.073.438.415.527.340;278.125;853.424.768.447.876;87830864.0;17.700.864.000.000.000;5.668.502.639.979.120;-39.910.736.083.984.300;4.030.364.990.234.370;8.371.667.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.666.650.390.625.000;1.604.688.415.527.340;1.334.375;720.612.268.447.876;90460496.0;18.413.568.000.000.000;12.871.627.639.979.100;-42.410.736.083.984.300;12.155.364.990.234.300;11.027.917.480.468.700;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;9.604.150.390.625.020;1.023.438.415.527.340;721.875;929.987.268.447.876;93411664.0;14.665.728.000.000.000;10.856.002.639.979.100;-9.303.573.608.398.430;-5.594.635.009.765.620;9.152.917.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;9.416.650.390.625.020;1.007.813.415.527.340;5.078.125;962.174.768.447.876;91642192.0;15.630.336.000.000.000;8.840.377.639.979.120;-70.223.236.083.984.300;-5.375.885.009.765.620;9.496.667.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;9.260.400.390.625.020;1.029.688.415.527.340;14.328.125;874.049.768.447.876;85342544.0;17.070.080.000.000.000;10.746.627.639.979.100;-8.772.323.608.398.430;-6.219.635.009.765.620;8.309.167.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;9.697.900.390.625.020;989.063.415.527.346;2.059.375;973.112.268.447.876;89893200.0;14.710.784.000.000.000;4.762.252.639.979.120;-37.723.236.083.984.300;-2.907.135.009.765.620;9.496.667.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;9.604.150.390.625.020;1.039.063.415.527.340;12.703.125;909.362.268.447.876;91621712.0;16.590.848.000.000.000;10.231.002.639.979.100;-8.178.573.608.398.430;-6.157.135.009.765.620;8.965.417.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;13.604.150.390.625.000;1.120.313.415.527.340;11.546.875;892.799.768.447.876;89358672.0;20.416.512.000.000.000;10.168.502.639.979.100;-66.160.736.083.984.300;-7.719.635.009.765.620;9.496.667.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;9.854.150.390.625.020;1.082.813.415.527.340;53.125;934.987.268.447.876;89512272.0;18.675.712.000.000.000;4.887.252.639.979.120;-47.723.236.083.984.300;-0.969635009765625;9.840.417.480.468.770;;;10.000.000.001
2019-11-08T04:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;10.760.400.390.625.000;1.192.188.415.527.340;290.625;777.487.268.447.876;87834960.0;19.742.720.000.000.000;7.262.252.639.979.120;-56.160.736.083.984.300;4.624.114.990.234.370;8.152.917.480.468.770;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;10.232.705.688.476.500;9.697.671.508.789.080;12.0;9.737.355.136.871.330;104226272.0;15.239.168.000.000.000;489.661.543.443.799;336.566.162.109.375;-35.524.444.580.078.100;9.290.628.051.757.830;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;9.795.205.688.476.580;10.103.921.508.789.000;23.609.375;9.584.230.136.871.330;96755168.0;17.293.312.000.000.000;463.099.043.443.799;-460.308.837.890.625;-0.4899444580078125;9.478.128.051.757.830;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;15.263.955.688.476.500;15.166.421.508.789.000;3.090.625;8.656.105.136.871.330;101221856.0;20.643.840.000.000.000;925.599.043.443.799;-894.683.837.890.625;23.850.555.419.921.800;12.946.878.051.757.800;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;12.013.955.688.476.500;12.291.421.508.789.000;19.515.625;9.799.855.136.871.330;101195232.0;18.941.952.000.000.000;670.911.543.443.799;-560.308.837.890.625;-36.774.444.580.078.100;11.978.128.051.757.800;;;10.000.000.001
2019-11-08T13:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;7.638.955.688.476.580;7.635.171.508.789.080;17.25;9.690.480.136.871.330;88380896.0;22.646.784.000.000.000;394.349.043.443.799;302.191.162.109.375;25.100.555.419.921.800;7.165.628.051.757.830;;;10.000.000.001
2019-11-08T13:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;9.607.705.688.476.580;9.416.421.508.789.080;23.234.375;9.843.605.136.871.330;99061216.0;17.846.272.000.000.000;486.536.543.443.799;449.066.162.109.375;-18.649.444.580.078.100;9.165.628.051.757.830;;;10.000.000.001
2019-11-08T13:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;11.795.205.688.476.500;11.916.421.508.789.000;153.125;9.643.605.136.871.330;99235296.0;20.084.736.000.000.000;481.849.043.443.799;-419.683.837.890.625;23.850.555.419.921.800;11.384.378.051.757.800;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;11.420.205.688.476.500;11.635.171.508.789.000;288.125;9.768.605.136.871.330;103339488.0;16.799.744.000.000.000;1.058.411.543.443.790;-732.183.837.890.625;-76.461.944.580.078.100;11.290.628.051.757.800;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.763.955.688.476.500;14.822.671.508.789.000;144.375;8.277.980.136.871.330;101430752.0;21.835.776.000.000.000;1.027.161.543.443.790;-938.433.837.890.625;41.663.055.419.921.800;11.915.628.051.757.800;;;10.000.000.001
2019-11-08T13:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.670.205.688.476.500;14.635.171.508.789.000;26.640.625;8.212.355.136.871.330;102229472.0;18.903.040.000.000.000;1.259.974.043.443.790;-1.113.433.837.890.620;58.850.555.419.921.800;11.603.128.051.757.800;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;10.982.705.688.476.500;11.010.171.508.789.000;3.684.375;9.949.855.136.871.330;101637600.0;14.796.800.000.000.000;733.411.543.443.799;-629.058.837.890.625;-37.711.944.580.078.100;10.946.878.051.757.800;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;10.201.455.688.476.500;9.978.921.508.789.080;43.828.125;9.668.605.136.871.330;101664224.0;14.532.608.000.000.000;280.286.543.443.799;274.066.162.109.375;-0.4899444580078125;9.478.128.051.757.830;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;10.138.955.688.476.500;10.197.671.508.789.000;17.234.375;9.840.480.136.871.330;102700512.0;15.900.672.000.000.000;227.161.543.443.799;111.566.162.109.375;-19.899.444.580.078.100;9.978.128.051.757.830;;;10.000.000.001
2019-11-08T13:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;8.701.455.688.476.580;8.947.671.508.789.080;16.359.375;9.543.605.136.871.330;95911392.0;18.405.376.000.000.000;622.474.043.443.799;602.191.162.109.375;-15.211.944.580.078.100;8.259.378.051.757.830;;;10.000.000.001
2019-11-08T13:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;10.701.455.688.476.500;10.322.671.508.789.000;715.625;9.846.730.136.871.330;104175072.0;14.106.624.000.000.000;644.349.043.443.799;586.566.162.109.375;-26.774.444.580.078.100;10.103.128.051.757.800;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;1.001.545.104.980.470;10.125.878.906.250.000;2.184.375;9.815.530.681.610.100;93770464.0;14.710.784.000.000.000;5.103.435.933.589.930;-398.431.396.484.375;-31.772.003.173.828.100;9.849.389.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;592.170.104.980.471;6.657.128.906.250.020;5.875;8.996.780.681.610.100;81267424.0;22.327.296.000.000.000;19.628.109.335.899.300;135.943.603.515.625;14.165.496.826.171.800;5.130.639.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;704.670.104.980.471;7.719.628.906.250.020;2.609.375;9.484.280.681.610.100;88586976.0;18.063.360.000.000.000;35.878.109.335.899.300;357.818.603.515.625;0.2915496826171875;6.943.139.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;1.001.545.104.980.470;11.032.128.906.250.000;31.765.625;8.403.030.681.610.100;93977312.0;14.374.912.000.000.000;36.971.859.335.899.300;-232.806.396.484.375;-28.647.003.173.828.100;8.411.889.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;898.420.104.980.471;9.625.878.906.250.020;521.875;9.587.405.681.610.100;96441056.0;13.688.832.000.000.000;5.259.685.933.589.930;-523.431.396.484.375;0.6040496826171875;9.005.639.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;1.045.295.104.980.470;10.907.128.906.250.000;13.859.375;9.603.030.681.610.100;95476448.0;16.590.848.000.000.000;8.869.060.933.589.930;-676.556.396.484.375;-57.084.503.173.828.100;10.286.889.648.437.500;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;1.385.920.104.980.470;11.594.628.906.250.000;14.828.125;9.665.530.681.610.100;93194976.0;20.416.512.000.000.000;7.462.810.933.589.930;-460.931.396.484.375;-58.647.003.173.828.100;11.068.139.648.437.500;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;1.673.420.104.980.470;15.969.628.906.250.000;4.296.875;7.290.530.681.610.100;93561568.0;21.346.304.000.000.000;11.525.310.933.589.900;-285.931.396.484.375;11.166.549.682.617.100;11.099.389.648.437.500;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;942.170.104.980.471;10.282.128.906.250.000;5.078.125;9.521.780.681.610.100;95146720.0;15.630.336.000.000.000;6.712.810.933.589.930;-510.931.396.484.375;-43.647.003.173.828.100;9.568.139.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;1.101.545.104.980.470;12.063.378.906.250.000;4.390.625;8.690.530.681.610.100;91572960.0;19.742.720.000.000.000;7.369.060.933.589.930;-470.306.396.484.375;56.665.496.826.171.800;9.943.139.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;1.767.170.104.980.470;16.563.378.906.250.000;14.109.375;62.467.806.816.101.000;94339808.0;18.411.520.000.000.000;11.681.560.933.589.900;-470.306.396.484.375;10.697.799.682.617.100;9.380.639.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;942.170.104.980.471;10.250.878.906.250.000;15.015.625;9.078.030.681.610.100;89088736.0;17.070.080.000.000.000;11.369.060.933.589.900;-964.056.396.484.375;-60.209.503.173.828.100;8.786.889.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;926.545.104.980.471;9.969.628.906.250.020;721.875;9.421.780.681.610.100;96832224.0;14.663.680.000.000.000;9.150.310.933.589.930;-795.306.396.484.375;-45.209.503.173.828.100;9.099.389.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;873.420.104.980.471;8.282.128.906.250.020;41.875;9.746.780.681.610.100;91450080.0;17.702.912.000.000.000;4.619.060.933.589.930;376.568.603.515.625;-26.772.003.173.828.100;7.911.889.648.437.520;;;10.000.000.001
2019-11-08T07:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;1.129.670.104.980.470;12.469.628.906.250.000;7.203.125;9.103.030.681.610.100;93407968.0;18.675.712.000.000.000;8.072.185.933.589.930;-417.181.396.484.375;69.165.496.826.171.800;11.068.139.648.437.500;;;10.000.000.001
2019-11-09T01:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;6.556.817.626.953.140;7.255.578.613.281.270;49.921.875;9.798.169.898.986.810;118095616.0;16.875.520.000.000.000;38.285.051.994.025.700;-12.135.467.529.296.800;3.618.377.685.546.870;6.953.958.129.882.830;;;9.700.000.001
2019-11-09T01:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;5.431.817.626.953.140;6.380.578.613.281.270;2.109.375;9.920.044.898.986.810;118202112.0;14.213.120.000.000.000;19.535.051.994.025.700;-12.447.967.529.296.800;1.524.627.685.546.870;6.266.458.129.882.830;;;57.500.000.009.999.900
2019-11-09T01:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;38.693.176.269.531.400;5.818.078.613.281.270;2.415.625;8.370.044.898.986.810;100761344.0;22.843.392.000.000.000;803.163.019.940.257;52.239.532.470.703.100;6.087.127.685.546.870;32.664.581.298.828.300;;;51.000.000.009.999.900
2019-11-09T01:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.650.567.626.953.100;14.911.828.613.281.200;3.159.375;60.700.448.989.868.100;116412160.0;19.124.224.000.000.000;4.922.255.199.402.570;49.114.532.470.703.100;0.493377685546875;7.391.458.129.882.830;;;10.000.000.001
2019-11-09T01:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;7.400.567.626.953.140;7.474.328.613.281.270;763.125;9.220.044.898.986.810;116131584.0;14.585.856.000.000.000;23.128.801.994.025.700;20.677.032.470.703.100;1.055.877.685.546.870;6.297.708.129.882.830;;;62.500.000.009.999.900
2019-11-09T01:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;34.005.676.269.531.400;4.943.078.613.281.270;24.046.875;8.910.669.898.986.810;108926720.0;18.567.168.000.000.000;30.941.301.994.025.700;-0.0572967529296875;3.087.127.685.546.870;32.977.081.298.828.300;;;38.000.000.009.999.900
2019-11-09T01:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;38.693.176.269.531.400;5.349.328.613.281.270;29.859.375;9.207.544.898.986.810;112248576.0;17.899.520.000.000.000;17.503.801.994.025.700;17.239.532.470.703.100;-0.287872314453125;4.172.708.129.882.830;;;32.500.000.009.999.900
2019-11-09T01:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;5.869.317.626.953.140;6.161.828.613.281.270;29.875;9.985.669.898.986.810;116875008.0;15.941.632.000.000.000;26.253.801.994.025.700;0.0989532470703125;2.618.377.685.546.870;6.141.458.129.882.830;;;8.350.000.001
2019-11-09T01:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.181.817.626.953.100;10.474.328.613.281.200;26.578.125;8.616.919.898.986.810;115535616.0;22.007.808.000.000.000;4.594.130.199.402.570;40.989.532.470.703.100;2.087.127.685.546.870;8.266.458.129.882.830;;;6.850.000.001
2019-11-09T01:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;5.213.067.626.953.140;6.318.078.613.281.270;2.128.125;9.504.419.898.986.810;112729856.0;20.148.224.000.000.000;25.941.301.994.025.700;-17.760.467.529.296.800;-1.912.872.314.453.120;5.578.958.129.882.830;;;9.100.000.001
2019-11-09T01:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;6.525.567.626.953.140;7.224.328.613.281.270;26.984.375;9.841.919.898.986.810;118435584.0;15.327.232.000.000.000;24.535.051.994.025.700;-0.0260467529296875;2.462.127.685.546.870;7.016.458.129.882.830;;;8.000.000.001
2019-11-09T01:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;5.056.817.626.953.140;6.443.078.613.281.270;66.75;8.513.794.898.986.810;110989056.0;17.350.656.000.000.000;23.441.301.994.025.700;0.8177032470703125;-2.194.122.314.453.120;4.110.208.129.882.830;;;7.000.000.001
2019-11-09T01:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;12.369.317.626.953.100;10.443.078.613.281.200;54.078.125;8.845.044.898.986.810;116064000.0;20.692.992.000.000.000;4.109.755.199.402.570;23.489.532.470.703.100;3.368.377.685.546.870;8.610.208.129.882.830;;;52.000.000.009.999.900
2019-11-09T01:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;6.150.567.626.953.140;6.943.078.613.281.270;29.203.125;9.701.294.898.986.810;115316480.0;19.025.920.000.000.000;27.503.801.994.025.700;-10.572.967.529.296.800;2.555.877.685.546.870;6.516.458.129.882.830;;;8.850.000.001
2019-11-09T01:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;8.994.317.626.953.140;9.161.828.613.281.270;67.296.875;9.807.544.898.986.810;116799232.0;14.835.712.000.000.000;5.359.755.199.402.570;30.364.532.470.703.100;-4.412.872.314.453.120;8.860.208.129.882.830;;;9.150.000.001
2019-11-05T19:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;10.872.216.796.875.000;1.022.303.161.621.090;609.375;9.822.885.799.407.950;23017653.0;1.969.664.000.000.000;32.042.296.454.310.400;31.714.935.302.734.300;-0.4751129150390625;11.196.313.476.562.500;;;41.000.000.009.999.900
2019-11-05T19:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;15.622.216.796.875.000;1.733.631.286.621.090;832.421.875;9.694.760.799.407.950;23327925.0;5.189.120.000.000.000;7.094.854.645.431.040;-0.7660064697265625;-70.688.629.150.390.600;14.196.313.476.562.500;;;10.000.000.001
2019-11-05T19:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;12.934.716.796.875.000;1.030.310.974.121.090;52.421.875;9.907.260.799.407.950;23332533.0;4.334.080.000.000.000;26.417.296.454.310.400;19.214.935.302.734.300;18.373.870.849.609.300;13.290.063.476.562.500;;;51.000.000.009.999.900
2019-11-05T19:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;10.528.466.796.875.000;1.036.756.286.621.090;20.234.375;9.801.010.799.407.950;23065781.0;2.997.248.000.000.000;25.948.546.454.310.400;-25.472.564.697.265.600;0.5248870849609375;11.227.563.476.562.500;;;17.000.000.009.999.900
2019-11-05T19:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;10.590.966.796.875.000;724.451.599.121.096;55.703.125;6.604.135.799.407.950;20461237.0;7.428.608.000.000.000;1.659.485.464.543.100;9.983.993.530.273.430;13.274.887.084.960.900;5.477.563.476.562.520;;;1.00E+07
2019-11-05T19:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;11.747.216.796.875.000;1.106.287.536.621.090;111.328.125;9.726.010.799.407.950;23290037.0;2.088.448.000.000.000;28.761.046.454.310.400;23.277.435.302.734.300;-16.938.629.150.390.600;11.633.813.476.562.500;;;9.850.000.001
2019-11-05T19:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;13.215.966.796.875.000;1.198.084.411.621.090;903.125;9.916.635.799.407.950;23311541.0;4.032.000.000.000.000;4.735.479.645.431.040;-41.722.564.697.265.600;-22.251.129.150.390.600;13.415.063.476.562.500;;;10.000.000.001
2019-11-05T19:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.997.216.796.875.000;1.729.139.099.121.090;1.390.625;9.147.885.799.407.950;22426293.0;6.635.008.000.000.000;11.219.854.645.431.000;73.277.435.302.734.300;8.524.887.084.960.930;14.821.313.476.562.500;;;9.900.000.001
2019-11-05T19:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;13.590.966.796.875.000;1.001.795.349.121.090;0.9609375;6.779.135.799.407.950;21964469.0;8.045.056.000.000.000;10.829.229.645.431.000;66.714.935.302.734.300;8.556.137.084.960.930;9.602.563.476.562.520;;;10.000.000.001
2019-11-05T19:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;13.090.966.796.875.000;1.087.928.161.621.090;455.078.125;9.804.135.799.407.950;22957237.0;4.948.480.000.000.000;39.698.546.454.310.400;22.652.435.302.734.300;32.436.370.849.609.300;13.415.063.476.562.500;;;10.000.000.001
2019-11-05T19:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;13.997.216.796.875.000;1.307.654.724.121.090;28.203.125;9.844.760.799.407.950;22524085.0;7.140.864.000.000.000;5.079.229.645.431.040;-19.535.064.697.265.600;-46.938.629.150.390.600;14.008.813.476.562.500;;;10.000.000.001
2019-11-05T19:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;11.090.966.796.875.000;913.904.724.121.096;225.390.625;8.360.385.799.407.950;22016693.0;5.559.808.000.000.000;34.229.796.454.310.400;32.027.435.302.734.300;12.123.870.849.609.300;9.946.313.476.562.520;;;7.000.000.001
2019-11-05T19:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;12.809.716.796.875.000;1.106.678.161.621.090;14.484.375;9.957.260.799.407.950;24128693.0;1.289.216.000.000.000;14.386.046.454.310.400;0.0464935302734375;14.311.370.849.609.300;12.821.313.476.562.500;;;9.100.000.001
2019-11-05T19:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;14.278.466.796.875.000;1.242.615.661.621.090;190.234.375;8.063.510.799.407.950;22386357.0;5.910.528.000.000.000;6.454.229.645.431.040;57.339.935.302.734.300;29.936.370.849.609.300;12.196.313.476.562.500;;;7.600.000.001
2019-11-05T19:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.653.466.796.875.000;1.685.193.786.621.090;851.171.875;7.632.260.799.407.950;23449269.0;4.814.848.000.000.000;12.813.604.645.431.000;8.577.743.530.273.430;9.524.887.084.960.930;12.602.563.476.562.500;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;10.130.166.625.976.500;10.178.323.364.257.800;335.625;9.212.828.826.904.290;97792768.0;14.428.160.000.000.000;22.263.353.690.505.000;2.217.803.955.078.120;-0.0879669189453125;896.033.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;7.786.416.625.976.580;8.209.573.364.257.830;8.5;9.634.703.826.904.290;92234496.0;18.120.704.000.000.000;30.700.853.690.505.000;2.905.303.955.078.120;10.370.330.810.546.800;764.783.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;11.505.166.625.976.500;12.303.323.364.257.800;11.859.375;9.278.453.826.904.290;97280768.0;18.724.864.000.000.000;7.335.710.369.050.500;-4.844.696.044.921.870;55.057.830.810.546.800;1.117.908.630.371.090;;;10.000.000.001
